GRANT_OBJ
"{""GRANTED_ON_DATABASE"":""WOLF_OF_WALLSTREET"",""GRANTED_ON_NAME"":""NOT_LEGAL_DATA"",""GRANTED_ON_SCHEMA"":""STRATTON_OAKMONT"",""GRANTED_ON_TYPE"":""TABLE"",""GRANTED_TO_NAME"":""WOLF_OF_WALLSTREET_READ_AND_WRITE"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""SELECT""}"
"{""GRANTED_ON_DATABASE"":""WOLF_OF_WALLSTREET"",""GRANTED_ON_NAME"":""VERY_LEGAL_DATA"",""GRANTED_ON_SCHEMA"":""STRATTON_OAKMONT"",""GRANTED_ON_TYPE"":""VIEW"",""GRANTED_TO_NAME"":""WOLF_OF_WALLSTREET_READ_AND_WRITE"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""SELECT""}"
"{""GRANTED_ON_DATABASE"":""WOLF_OF_WALLSTREET"",""GRANTED_ON_NAME"":""PENNY_STOCKS_STAGE"",""GRANTED_ON_SCHEMA"":""STRATTON_OAKMONT"",""GRANTED_ON_TYPE"":""STAGE"",""GRANTED_TO_NAME"":""WOLF_OF_WALLSTREET_READ_AND_WRITE"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_DATABASE"":""WOLF_OF_WALLSTREET"",""GRANTED_ON_NAME"":""LOAD_PENNY_STOCKS():BOOLEAN"",""GRANTED_ON_SCHEMA"":""STRATTON_OAKMONT"",""GRANTED_ON_TYPE"":""PROCEDURE"",""GRANTED_TO_NAME"":""WOLF_OF_WALLSTREET_READ_AND_WRITE"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_DATABASE"":""WOLF_OF_WALLSTREET"",""GRANTED_ON_NAME"":""COVER_UP_ILLEGAL_ACTIVITY(ILLEGALVARCHAR):VARCHAR"",""GRANTED_ON_SCHEMA"":""STRATTON_OAKMONT"",""GRANTED_ON_TYPE"":""FUNCTION"",""GRANTED_TO_NAME"":""WOLF_OF_WALLSTREET_READ_AND_WRITE"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""MONTHLY_DEMO_WH_BUDGET"",""GRANTED_ON_TYPE"":""RESOURCEMONITOR"",""GRANTED_TO_NAME"":""ACCOUNTADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""DJANGO_UNCHAINED_ACTOR"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""WOLF_OF_WALLSTREET_DIRECTOR"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""WOLF_OF_WALLSTREET_READ_AND_WRITE"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""DJANGO_UNCHAINED_ACTOR"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""WOLF_OF_WALLSTREET_READ_AND_WRITE"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""WOLF_OF_WALLSTREET_DIRECTOR"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""WOLF_OF_WALLSTREET_READ"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""DJANGO_UNCHAINED_READ"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""DJANGO_UNCHAINED_DIRECTOR"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""DJANGO_UNCHAINED_READ"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""DJANGO_UNCHAINED_ACTOR"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""WOLF_OF_WALLSTREET_ACTOR"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""WOLF_OF_WALLSTREET_READ"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""WOLF_OF_WALLSTREET_READ_AND_WRITE"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""DJANGO_UNCHAINED_READ_AND_WRITE"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""DJANGO_UNCHAINED_READ"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""DJANGO_UNCHAINED_READ_AND_WRITE"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""DJANGO_UNCHAINED_READ"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""WOLF_OF_WALLSTREET_DIRECTOR"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""DJANGO_UNCHAINED_DIRECTOR"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""DJANGO_UNCHAINED_READ_AND_WRITE"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""WOLF_OF_WALLSTREET_READ_AND_WRITE"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""WOLF_OF_WALLSTREET_READ"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""WOLF_OF_WALLSTREET_ACTOR"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""WOLF_OF_WALLSTREET_READ"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_INGESTION_WH_ALL_PRIVILEGES"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""FIVETRAN_SERVICE_ACCOUNT_ROLE"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_SERVICE_ACCOUNT_ROLE"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_INGESTION_WH_ALL_PRIVILEGES"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_SERVICE_ACCOUNT_ROLE"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_DB_OWNER"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_DB_OWNER"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_INGESTION_WH_ALL_PRIVILEGES"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_DB_OWNER"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""FIVETRAN_SERVICE_ACCOUNT_ROLE"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""WOLF_OF_WALLSTREET_ACTOR"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""DJANGO_UNCHAINED_READ_AND_WRITE"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""DJANGO_UNCHAINED_DIRECTOR"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_DB_READ"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_DB_READ"",""GRANTED_ON_TYPE"":""ROLE"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""CHRISTOPH_WALTZ"",""GRANTED_ON_TYPE"":""USER"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""JONAH_HILL"",""GRANTED_ON_TYPE"":""USER"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""MARTIN_SCORSESE"",""GRANTED_ON_TYPE"":""USER"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""JAMIE_FOXX"",""GRANTED_ON_TYPE"":""USER"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""KERRY_WASHINGTON"",""GRANTED_ON_TYPE"":""USER"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""MATTHEW_MCCONAUGHEY"",""GRANTED_ON_TYPE"":""USER"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""SAMUEL_L_JACKSON"",""GRANTED_ON_TYPE"":""USER"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""MARGOT_ROBBIE"",""GRANTED_ON_TYPE"":""USER"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""QUENTIN_TARANTINO"",""GRANTED_ON_TYPE"":""USER"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""LEONARDO_DICAPRIO"",""GRANTED_ON_TYPE"":""USER"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_SERVICE_ACCOUNT_USER"",""GRANTED_ON_TYPE"":""USER"",""GRANTED_TO_NAME"":""SECURITYADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_INGESTION_WH"",""GRANTED_ON_TYPE"":""WAREHOUSE"",""GRANTED_TO_NAME"":""FIVETRAN_INGESTION_WH_ALL_PRIVILEGES"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_INGESTION_WH"",""GRANTED_ON_TYPE"":""WAREHOUSE"",""GRANTED_TO_NAME"":""FIVETRAN_INGESTION_WH_ALL_PRIVILEGES"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""MONITOR""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_INGESTION_WH"",""GRANTED_ON_TYPE"":""WAREHOUSE"",""GRANTED_TO_NAME"":""FIVETRAN_INGESTION_WH_ALL_PRIVILEGES"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""MODIFY""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_INGESTION_WH"",""GRANTED_ON_TYPE"":""WAREHOUSE"",""GRANTED_TO_NAME"":""FIVETRAN_INGESTION_WH_ALL_PRIVILEGES"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OPERATE""}"
"{""GRANTED_ON_NAME"":""FIVETRAN_INGESTION_WH"",""GRANTED_ON_TYPE"":""WAREHOUSE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_DATABASE"":""WOLF_OF_WALLSTREET"",""GRANTED_ON_NAME"":""PUBLIC"",""GRANTED_ON_SCHEMA"":""PUBLIC"",""GRANTED_ON_TYPE"":""SCHEMA"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_DATABASE"":""WOLF_OF_WALLSTREET"",""GRANTED_ON_NAME"":""PUBLIC"",""GRANTED_ON_SCHEMA"":""PUBLIC"",""GRANTED_ON_TYPE"":""SCHEMA"",""GRANTED_TO_NAME"":""WOLF_OF_WALLSTREET_READ"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_DATABASE"":""DJANGO_UNCHAINED"",""GRANTED_ON_NAME"":""PUBLIC"",""GRANTED_ON_SCHEMA"":""PUBLIC"",""GRANTED_ON_TYPE"":""SCHEMA"",""GRANTED_TO_NAME"":""DJANGO_UNCHAINED_READ"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_DATABASE"":""DJANGO_UNCHAINED"",""GRANTED_ON_NAME"":""PUBLIC"",""GRANTED_ON_SCHEMA"":""PUBLIC"",""GRANTED_ON_TYPE"":""SCHEMA"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_DATABASE"":""FIVETRAN_DB"",""GRANTED_ON_NAME"":""PUBLIC"",""GRANTED_ON_SCHEMA"":""PUBLIC"",""GRANTED_ON_TYPE"":""SCHEMA"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_DATABASE"":""WOLF_OF_WALLSTREET"",""GRANTED_ON_NAME"":""WOLF_OF_WALLSTREET"",""GRANTED_ON_TYPE"":""DATABASE"",""GRANTED_TO_NAME"":""WOLF_OF_WALLSTREET_READ"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
"{""GRANTED_ON_DATABASE"":""DJANGO_UNCHAINED"",""GRANTED_ON_NAME"":""DJANGO_UNCHAINED"",""GRANTED_ON_TYPE"":""DATABASE"",""GRANTED_TO_NAME"":""SYSADMIN"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""OWNERSHIP""}"
"{""GRANTED_ON_DATABASE"":""DJANGO_UNCHAINED"",""GRANTED_ON_NAME"":""DJANGO_UNCHAINED"",""GRANTED_ON_TYPE"":""DATABASE"",""GRANTED_TO_NAME"":""DJANGO_UNCHAINED_READ"",""GRANTED_TO_TYPE"":""ROLE"",""PRIVILEGE"":""USAGE""}"
